transaction_id,customer_id,product,category,quantity,price,revenue,date,region
402,2496,Fiction Novel,Books,7,434.93,3044.51,2024-09-02,
403,1098,Cookbook,Books,5,449.75,2248.75,2023-09-13,East
404,3200,Shoes,Clothing,8,355.38,2843.04,2024-04-02,West
405,2884,Biography,Books,10,282.54,2825.4,2024-03-04,East
406,3961,Self-Help,Books,9,108.33,974.97,2023-08-14,Central
407,2919,Bicycle,Sports,8,286.68,2293.44,2024-01-23,South
408,1877,Bicycle,Sports,10,33.26,332.6,2023-11-14,
409,1337,Laptop,Electronics,6,87.83,526.98,2024-10-27,West
410,4777,Tablet,Electronics,5,202.28,1011.4,2023-08-13,East
411,3869,Tablet,Electronics,7,,,2024-12-11,Central
412,4234,Fiction Novel,Books,4,173.4,693.6,2023-01-29,Central
413,4791,Jeans,Clothing,7,211.51,1480.57,2023-10-06,Central
414,1956,Running Shoes,Sports,1,,,2024-02-26,East
415,2704,Plant,Home & Garden,2,,,2023-02-03,West
416,1160,Shoes,Clothing,4,118.09,472.36,2023-12-23,North
417,2603,Plant,Home & Garden,3,213.37,640.11,2024-01-23,East
418,3848,Self-Help,Books,7,123.44,864.08,2024-12-11,South
419,1397,Chair,Home & Garden,6,174.76,1048.56,2024-08-17,North
420,2300,Tablet,Electronics,5,260.73,1303.65,2024-04-11,South
421,1815,Yoga Mat,Sports,1,172.46,172.46,2024-09-15,West
422,4987,Jacket,Clothing,7,82.55,577.85,2023-08-10,East
423,2527,Tablet,Electronics,2,323.99,647.98,2023-06-18,North
424,2919,Dumbbell,Sports,1,327.06,327.06,2023-12-14,South
425,2415,Tablet,Electronics,9,425.69,3831.21,2024-10-15,East
426,2158,Shoes,Clothing,2,169.85,339.7,2023-08-15,South
427,2218,Cookbook,Books,1,13.99,13.99,2024-12-08,West
428,1400,Chair,Home & Garden,8,261.18,2089.44,2024-06-27,North
429,1639,Biography,Books,8,87.14,697.12,2024-11-09,East
430,4104,Lamp,Home & Garden,9,248.57,2237.13,2023-01-06,West
431,3735,Plant,Home & Garden,10,442.79,4427.9,2023-04-25,Central
432,1459,Jacket,Clothing,3,101.8,305.4,2023-07-04,North
433,1954,Jacket,Clothing,8,432.38,3459.04,2023-06-10,North
434,4954,Fiction Novel,Books,4,371.15,1484.6,2023-04-08,East
435,1469,Dumbbell,Sports,9,158.3,1424.7,2024-01-16,West
436,4446,Bicycle,Sports,10,269.39,2693.9,2023-06-10,East
437,2045,Self-Help,Books,10,417.7,4177.0,2023-09-02,East
438,3797,Chair,Home & Garden,8,307.68,2461.44,2024-12-02,West
439,2693,Jacket,Clothing,8,143.08,1144.64,2023-10-22,North
440,3085,Self-Help,Books,4,204.51,818.04,2023-06-09,South
441,3277,Yoga Mat,Sports,4,419.58,1678.32,2024-03-23,West
442,4436,Lamp,Home & Garden,5,95.99,479.95,2024-09-06,South
443,1562,Running Shoes,Sports,3,459.2,1377.6,2023-08-01,Central
444,3485,Rug,Home & Garden,1,320.12,320.12,2024-12-12,
445,2799,Yoga Mat,Sports,10,66.74,667.4,2023-04-04,East
446,4354,Smartphone,Electronics,2,374.53,749.06,2024-07-13,Central
447,3074,Plant,Home & Garden,1,51.66,51.66,2024-12-25,East
448,1225,Lamp,Home & Garden,9,470.61,4235.49,2024-06-08,South
449,4348,Rug,Home & Garden,7,30.61,214.27,2024-10-30,West
450,1797,Tablet,Electronics,5,463.49,2317.45,2024-04-07,North
451,4680,Tablet,Electronics,2,498.94,997.88,2023-09-08,North
452,3331,Yoga Mat,Sports,1,360.78,360.78,2024-01-16,South
453,3926,Shoes,Clothing,4,118.42,473.68,2024-02-28,Central
454,1959,Running Shoes,Sports,10,186.58,1865.8,2024-06-04,Central
455,2504,Rug,Home & Garden,1,135.79,135.79,2024-10-26,West
456,1452,Plant,Home & Garden,4,282.91,1131.64,2024-09-20,Central
457,4067,Running Shoes,Sports,7,,,2023-01-03,West
458,4900,Cookbook,Books,4,139.27,557.08,2023-09-19,East
459,1815,Shoes,Clothing,5,48.87,244.35,2023-05-27,Central
460,1658,Headphones,Electronics,1,352.23,352.23,2023-11-26,Central
461,4587,T-Shirt,Clothing,10,423.23,4232.3,2023-09-10,West
462,1546,Fiction Novel,Books,2,397.45,794.9,2024-06-15,West
463,2215,Running Shoes,Sports,7,372.44,2607.08,2023-09-26,East
464,4120,Running Shoes,Sports,9,244.92,2204.28,2024-01-10,South
465,4583,Chair,Home & Garden,1,,,2023-05-31,West
466,1016,Running Shoes,Sports,5,358.16,1790.8,2023-01-13,South
467,4243,Biography,Books,3,423.65,1270.95,2023-04-01,
468,2243,Dumbbell,Sports,9,362.4,3261.6,2024-02-18,Central
469,3205,Bicycle,Sports,8,408.77,3270.16,2023-09-16,East
470,3524,Fiction Novel,Books,5,380.19,1900.95,2023-12-27,
471,2069,Laptop,Electronics,2,402.45,804.9,2024-05-06,North
472,4444,T-Shirt,Clothing,4,442.15,1768.6,2023-06-30,North
473,3565,Dumbbell,Sports,7,,,2023-10-13,West
474,3146,Jeans,Clothing,2,257.4,514.8,2024-08-30,South
475,4963,Shoes,Clothing,8,164.94,1319.52,2024-04-10,North
476,2768,Chair,Home & Garden,6,390.06,2340.36,2023-11-17,West
477,2060,Headphones,Electronics,7,404.47,2831.29,2024-10-21,East
478,3327,T-Shirt,Clothing,5,180.6,903.0,2024-02-12,West
479,4420,Chair,Home & Garden,4,231.33,925.32,2023-08-31,East
480,3544,Biography,Books,8,133.68,1069.44,2024-01-02,Central
481,1301,Fiction Novel,Books,5,499.85,2499.25,2023-09-02,East
482,1180,Cookbook,Books,10,139.37,1393.7,2023-09-19,North
483,1606,Biography,Books,5,329.05,1645.25,2024-07-27,South
484,4170,Fiction Novel,Books,10,87.95,879.5,2023-07-02,West
485,1699,Rug,Home & Garden,7,317.73,2224.11,2024-05-10,West
486,1992,Laptop,Electronics,1,420.66,420.66,2023-03-24,South
487,2139,Laptop,Electronics,1,180.1,180.1,2024-01-02,South
488,1190,Plant,Home & Garden,7,120.22,841.54,2024-08-16,Central
489,3300,Rug,Home & Garden,3,168.93,506.79,2023-09-09,Central
490,1980,Yoga Mat,Sports,4,303.97,1215.88,2023-11-28,East
491,3975,Jacket,Clothing,5,382.98,1914.9,2024-06-19,East
492,3006,Biography,Books,10,164.43,1644.3,2024-05-11,East
493,2184,Shoes,Clothing,6,33.01,198.06,2023-11-23,Central
494,4327,Yoga Mat,Sports,2,478.86,957.72,2023-11-09,West
495,4394,Smartphone,Electronics,9,180.05,1620.45,2023-10-01,South
496,1127,Self-Help,Books,3,30.82,92.46,2023-08-26,South
497,3065,Smartphone,Electronics,8,133.01,1064.08,2024-07-04,Central
498,2816,Rug,Home & Garden,4,332.88,1331.52,2024-03-11,Central
499,2758,Shoes,Clothing,1,175.8,175.8,2023-06-23,North
500,3613,Smartphone,Electronics,2,233.98,467.96,2024-05-03,South
501,1569,Yoga Mat,Sports,6,24.51,147.06,2023-11-28,East
502,2346,Smartphone,Electronics,7,370.39,2592.73,2024-03-11,West
503,2895,Cookbook,Books,8,114.54,916.32,2023-09-02,West
504,3733,Fiction Novel,Books,3,382.76,1148.28,2024-09-24,North
505,4863,T-Shirt,Clothing,3,246.34,739.02,2024-01-17,North
506,1625,Rug,Home & Garden,6,453.05,2718.3,2023-02-04,East
507,4359,Fiction Novel,Books,9,332.13,2989.17,2023-07-09,South
508,3901,Dumbbell,Sports,10,306.09,3060.9,2023-11-08,Central
509,2686,Jacket,Clothing,10,262.81,2628.1,2023-05-04,Central
510,4009,Biography,Books,5,310.85,1554.25,2024-01-14,West
511,4710,Dumbbell,Sports,1,25.92,25.92,2024-09-06,West
512,1154,Tablet,Electronics,4,443.66,1774.64,2023-01-02,South
513,3537,Running Shoes,Sports,1,,,2024-01-08,
514,2409,T-Shirt,Clothing,1,385.88,385.88,2024-06-09,North
515,1784,Cookbook,Books,1,435.3,435.3,2024-01-12,East
516,4175,Chair,Home & Garden,8,334.51,2676.08,2023-01-16,West
517,4464,Lamp,Home & Garden,9,250.9,2258.1,2023-12-23,West
518,4882,Bicycle,Sports,3,42.25,126.75,2023-03-11,North
519,1245,Dumbbell,Sports,9,336.31,3026.79,2024-10-31,North
520,4247,Bicycle,Sports,9,102.19,919.71,2024-11-09,Central
521,4110,Cookbook,Books,4,107.71,430.84,2023-08-23,Central
522,2500,Plant,Home & Garden,5,138.89,694.45,2023-06-18,North
523,2705,Plant,Home & Garden,6,118.15,708.9,2024-12-24,East
524,3806,Shoes,Clothing,7,85.59,599.13,2024-10-04,South
525,1537,Jacket,Clothing,6,165.51,993.06,2024-06-28,Central
526,2890,Headphones,Electronics,3,459.84,1379.52,2024-08-19,East
527,2841,Fiction Novel,Books,10,225.26,2252.6,2024-01-12,South
528,1920,Bicycle,Sports,2,419.6,839.2,2024-05-22,South
529,3455,T-Shirt,Clothing,9,414.38,3729.42,2023-03-24,West
530,1524,Laptop,Electronics,5,89.95,449.75,2024-10-25,West
531,3875,Smartphone,Electronics,4,116.96,467.84,2023-10-24,East
532,2529,Rug,Home & Garden,1,198.08,198.08,2024-05-28,Central
533,3950,Fiction Novel,Books,1,59.9,59.9,2023-09-19,Central
534,4896,Cookbook,Books,7,62.27,435.89,2023-10-05,North
535,1035,Bicycle,Sports,6,215.72,1294.32,2023-08-19,East
536,1684,Biography,Books,9,167.36,1506.24,2024-12-06,East
537,1019,Bicycle,Sports,4,179.16,716.64,2024-02-22,Central
538,3368,Self-Help,Books,5,287.57,1437.85,2024-08-14,West
539,4847,Plant,Home & Garden,2,434.26,868.52,2023-02-19,West
540,3559,Tablet,Electronics,1,444.89,444.89,2023-01-16,East
541,1399,Fiction Novel,Books,4,434.37,1737.48,2024-11-02,Central
542,3701,Self-Help,Books,8,289.2,2313.6,2024-08-12,East
543,1971,Chair,Home & Garden,10,33.99,339.9,2023-07-29,South
544,2906,Shoes,Clothing,4,400.61,1602.44,2024-02-25,North
545,3518,Running Shoes,Sports,6,90.74,544.44,2023-03-25,Central
546,2166,Jeans,Clothing,5,12.02,60.1,2024-12-05,Central
547,2115,Headphones,Electronics,10,484.55,4845.5,2024-01-07,North
548,4425,T-Shirt,Clothing,10,59.02,590.2,2024-09-25,Central
549,1833,Laptop,Electronics,1,166.87,166.87,2023-12-17,Central
550,2823,Dumbbell,Sports,1,80.34,80.34,2024-02-24,West
551,3774,Rug,Home & Garden,6,244.79,1468.74,2024-09-09,West
552,2982,Tablet,Electronics,7,165.24,1156.68,2023-05-28,South
553,1853,Dumbbell,Sports,3,314.55,943.65,2024-12-25,South
554,1050,Plant,Home & Garden,3,143.79,431.37,2023-08-24,South
555,4736,T-Shirt,Clothing,7,398.43,2789.01,2023-06-10,North
556,4769,Shoes,Clothing,4,,,2024-02-13,West
557,1574,Tablet,Electronics,8,399.25,3194.0,2024-04-28,West
558,4261,Biography,Books,4,10.62,42.48,2024-11-26,North
559,2148,Biography,Books,10,344.34,3443.4,2023-08-11,West
560,3197,Lamp,Home & Garden,5,252.6,1263.0,2024-05-08,South
561,3361,Jeans,Clothing,5,,,2024-02-01,North
562,3617,Running Shoes,Sports,10,275.51,2755.1,2023-03-15,Central
563,4413,Lamp,Home & Garden,2,288.66,577.32,2023-04-20,West
564,3352,Headphones,Electronics,9,412.23,3710.07,2023-01-19,West
565,2715,Tablet,Electronics,6,454.48,2726.88,2023-10-04,West
566,1681,Lamp,Home & Garden,5,467.81,2339.05,2024-11-16,North
567,1837,Dumbbell,Sports,3,12.38,37.14,2024-02-03,East
568,4854,Jeans,Clothing,9,327.14,2944.26,2024-06-30,East
569,2077,Jeans,Clothing,10,343.21,3432.1,2024-11-24,North
570,4050,Running Shoes,Sports,2,226.09,452.18,2023-12-13,West
571,3491,Shoes,Clothing,3,129.29,387.87,2023-07-07,East
572,3660,Self-Help,Books,6,84.88,509.28,2024-03-14,East
573,4040,Self-Help,Books,2,319.78,639.56,2024-03-02,East
574,3311,Running Shoes,Sports,9,262.85,2365.65,2023-09-30,East
575,4124,Fiction Novel,Books,1,449.34,449.34,2023-08-20,Central
576,2595,Rug,Home & Garden,8,391.39,3131.12,2023-10-05,North
577,4051,Jacket,Clothing,4,329.34,1317.36,2024-06-30,South
578,4691,Chair,Home & Garden,8,98.33,786.64,2024-06-29,East
579,1004,Dumbbell,Sports,4,318.97,1275.88,2024-03-01,South
580,2126,Cookbook,Books,3,191.84,575.52,2023-01-23,East
581,2219,Rug,Home & Garden,4,160.45,641.8,2024-02-19,South
582,1773,Chair,Home & Garden,2,245.43,490.86,2024-06-10,North
583,1876,Tablet,Electronics,4,75.45,301.8,2023-05-17,South
584,1991,Plant,Home & Garden,7,165.59,1159.13,2023-05-01,East
585,3931,Fiction Novel,Books,6,174.01,1044.06,2024-05-15,West
586,4421,T-Shirt,Clothing,4,145.34,581.36,2023-11-02,East
587,1046,T-Shirt,Clothing,8,349.09,2792.72,2024-03-13,South
588,3914,Jacket,Clothing,10,487.72,4877.2,2023-12-04,East
589,3870,Fiction Novel,Books,6,467.99,2807.94,2024-07-24,West
590,3983,Shoes,Clothing,9,193.15,1738.35,2024-12-30,Central
591,4891,Jacket,Clothing,6,36.08,216.48,2023-03-16,South
592,3703,Running Shoes,Sports,9,482.4,4341.6,2023-11-15,East
593,1268,Yoga Mat,Sports,8,293.79,2350.32,2024-06-15,South
594,1369,Laptop,Electronics,2,183.74,367.48,2023-04-18,Central
595,1635,Tablet,Electronics,1,233.35,233.35,2023-05-21,Central
596,2129,Rug,Home & Garden,3,57.1,171.3,2024-06-02,North
597,2693,Lamp,Home & Garden,4,206.59,826.36,2023-05-21,West
598,2682,Chair,Home & Garden,2,267.28,534.56,2024-04-04,South
599,1656,Laptop,Electronics,8,262.24,2097.92,2023-12-31,South
600,1119,T-Shirt,Clothing,7,433.64,3035.48,2024-08-31,North
601,1830,Lamp,Home & Garden,7,66.22,463.54,2024-04-22,East
602,2810,Shoes,Clothing,8,251.8,2014.4,2024-07-02,West
603,4675,Shoes,Clothing,3,94.77,284.31,2023-05-17,West
604,2081,Smartphone,Electronics,7,,,2023-06-20,East
605,2974,Dumbbell,Sports,7,146.47,1025.29,2023-12-17,South
606,2369,Yoga Mat,Sports,6,430.19,2581.14,2024-10-18,South
607,1740,Fiction Novel,Books,6,457.35,2744.1,2023-11-19,North
608,4545,Dumbbell,Sports,8,406.99,3255.92,2024-08-22,West
609,1116,Rug,Home & Garden,10,,,2024-06-09,South
610,2853,Headphones,Electronics,6,388.99,2333.94,2023-08-19,South
611,3838,Shoes,Clothing,2,355.11,710.22,2023-12-08,West
612,2150,Headphones,Electronics,6,72.71,436.26,2023-04-14,North
613,4464,Cookbook,Books,2,288.06,576.12,2023-12-07,
614,2931,Biography,Books,9,194.06,1746.54,2024-05-23,East
615,2012,Fiction Novel,Books,9,447.23,4025.07,2023-11-10,South
616,2664,T-Shirt,Clothing,4,436.74,1746.96,2023-04-16,North
617,2081,Biography,Books,8,256.51,2052.08,2024-03-05,East
618,1633,Fiction Novel,Books,1,329.71,329.71,2023-05-26,West
619,1512,Cookbook,Books,7,149.89,1049.23,2023-06-14,South
620,4822,Shoes,Clothing,1,370.95,370.95,2024-08-23,
621,3849,Fiction Novel,Books,9,221.31,1991.79,2024-06-11,Central
622,2119,Chair,Home & Garden,4,53.65,214.6,2024-01-12,West
623,4709,Laptop,Electronics,9,449.78,4048.02,2024-10-23,North
624,2141,Self-Help,Books,5,452.13,2260.65,2023-04-02,Central
625,1559,Fiction Novel,Books,3,350.69,1052.07,2023-05-15,East
626,4672,Tablet,Electronics,9,108.91,980.19,2023-03-01,North
627,1487,Biography,Books,6,156.57,939.42,2024-01-16,South
628,4308,Biography,Books,3,247.46,742.38,2024-07-23,South
629,4956,Rug,Home & Garden,10,265.52,2655.2,2024-07-28,West
630,1896,Running Shoes,Sports,7,222.45,1557.15,2023-06-26,South
631,4343,T-Shirt,Clothing,3,61.81,185.43,2024-11-18,South
632,2212,T-Shirt,Clothing,7,190.43,1333.01,2024-04-28,South
633,1703,Tablet,Electronics,10,459.01,4590.1,2024-09-05,West
634,2470,Plant,Home & Garden,7,183.41,1283.87,2024-07-16,West
635,1580,Jeans,Clothing,2,65.87,131.74,2023-05-13,East
636,3837,Smartphone,Electronics,9,321.05,2889.45,2024-12-27,Central
637,3908,Tablet,Electronics,1,266.27,266.27,2024-11-03,East
638,3294,Laptop,Electronics,5,398.68,1993.4,2023-05-10,East
639,4147,T-Shirt,Clothing,10,261.22,2612.2,2023-03-26,South
640,1153,Dumbbell,Sports,5,26.63,133.15,2024-07-25,East
641,2679,Tablet,Electronics,8,373.18,2985.44,2024-01-15,East
642,4506,Fiction Novel,Books,2,490.21,980.42,2023-09-19,Central
643,1996,Dumbbell,Sports,3,383.51,1150.53,2023-03-29,North
644,4157,Bicycle,Sports,9,298.7,2688.3,2024-09-05,North
645,3744,Fiction Novel,Books,4,87.06,348.24,2023-09-06,Central
646,4356,T-Shirt,Clothing,8,368.44,2947.52,2024-12-16,North
647,2243,Jacket,Clothing,9,436.86,3931.74,2024-02-05,Central
648,2092,Lamp,Home & Garden,1,426.8,426.8,2024-01-18,North
649,4118,Shoes,Clothing,9,241.33,2171.97,2024-04-17,South
650,2008,Lamp,Home & Garden,5,31.07,155.35,2024-06-12,South
651,3141,Tablet,Electronics,4,290.4,1161.6,2023-03-16,South
652,2773,Jacket,Clothing,6,439.18,2635.08,2024-03-03,Central
653,1957,T-Shirt,Clothing,7,464.77,3253.39,2024-02-07,North
654,4059,Fiction Novel,Books,3,82.19,246.57,2024-03-05,Central
655,1452,Smartphone,Electronics,8,68.01,544.08,2024-08-23,North
656,2227,Chair,Home & Garden,4,311.72,1246.88,2023-07-24,East
657,3959,Headphones,Electronics,9,141.0,1269.0,2024-10-17,East
658,3265,Dumbbell,Sports,2,178.64,357.28,2024-04-25,North
659,3521,Biography,Books,2,44.5,89.0,2023-04-17,West
660,3479,Dumbbell,Sports,10,346.1,3461.0,2023-03-30,North
661,3388,Plant,Home & Garden,4,160.89,643.56,2023-08-17,East
662,1550,Jeans,Clothing,10,83.03,830.3,2023-11-12,East
663,2635,Shoes,Clothing,8,379.76,3038.08,2023-01-27,West
664,2312,Shoes,Clothing,6,16.99,101.94,2023-12-29,South
665,4325,Chair,Home & Garden,1,383.1,383.1,2023-08-20,West
666,2757,Dumbbell,Sports,5,232.45,1162.25,2024-07-25,East
667,1356,Chair,Home & Garden,4,497.72,1990.88,2023-04-29,West
668,3070,Rug,Home & Garden,3,173.72,521.16,2023-11-28,North
669,2785,Running Shoes,Sports,9,432.06,3888.54,2024-08-23,North
670,3569,Jacket,Clothing,10,300.34,3003.4,2023-07-20,West
671,2781,Biography,Books,4,59.93,239.72,2023-03-07,Central
672,4908,Plant,Home & Garden,1,60.63,60.63,2023-04-19,South
673,4171,Rug,Home & Garden,3,131.16,393.48,2023-09-11,North
674,3849,Running Shoes,Sports,3,494.0,1482.0,2024-01-01,North
675,4251,Fiction Novel,Books,6,205.84,1235.04,2024-10-14,East
676,4294,Chair,Home & Garden,6,152.76,916.56,2023-11-25,Central
677,4977,Laptop,Electronics,1,232.4,232.4,2024-01-18,West
678,3809,Self-Help,Books,5,411.45,2057.25,2024-05-14,West
679,4730,Chair,Home & Garden,5,262.84,1314.2,2023-06-04,East
680,3489,Fiction Novel,Books,5,274.49,1372.45,2023-02-24,West
681,2631,Smartphone,Electronics,10,443.55,4435.5,2023-08-09,South
682,3816,Laptop,Electronics,1,93.31,93.31,2023-06-12,East
683,2015,Fiction Novel,Books,10,119.71,1197.1,2024-03-05,North
684,2348,Shoes,Clothing,9,445.25,4007.25,2023-03-30,Central
685,1515,Cookbook,Books,8,351.79,2814.32,2023-11-11,Central
686,4087,Dumbbell,Sports,6,379.73,2278.38,2023-10-09,South
687,3839,Jeans,Clothing,6,103.75,622.5,2023-05-31,North
688,1335,Laptop,Electronics,2,,,2024-05-29,Central
689,2782,Shoes,Clothing,7,495.13,3465.91,2023-07-21,South
690,3305,Smartphone,Electronics,10,51.24,512.4,2023-04-09,West
691,1496,Laptop,Electronics,10,16.62,166.2,2024-09-30,North
692,1895,Tablet,Electronics,10,340.53,3405.3,2023-02-25,West
693,3207,Running Shoes,Sports,7,359.47,2516.29,2024-02-01,West
694,4546,Dumbbell,Sports,4,366.16,1464.64,2023-07-09,North
695,1851,Chair,Home & Garden,4,477.81,1911.24,2023-04-30,East
696,2687,Yoga Mat,Sports,6,111.46,668.76,2024-06-15,East
697,2931,Headphones,Electronics,7,259.31,1815.17,2024-04-29,Central
698,3737,Fiction Novel,Books,9,117.83,1060.47,2023-09-13,Central
699,4746,Jeans,Clothing,6,211.03,1266.18,2024-04-12,Central
700,3427,Self-Help,Books,7,101.56,710.92,2023-11-18,East
701,2568,Tablet,Electronics,8,223.0,1784.0,2023-08-06,West
702,1956,Biography,Books,3,127.98,383.94,2024-01-15,West
703,3738,T-Shirt,Clothing,4,250.08,1000.32,2024-03-24,
704,4498,Plant,Home & Garden,5,97.44,487.2,2023-02-18,South
705,2636,Lamp,Home & Garden,1,440.52,440.52,2023-01-15,South
706,2291,Dumbbell,Sports,1,209.62,209.62,2023-12-17,South
707,4906,Biography,Books,1,390.76,390.76,2023-02-25,West
708,4648,Running Shoes,Sports,4,269.25,1077.0,2024-10-08,West
709,2440,Yoga Mat,Sports,7,167.43,1172.01,2024-07-19,North
710,2191,Fiction Novel,Books,8,468.26,3746.08,2023-07-16,West
711,4913,Biography,Books,4,207.85,831.4,2024-07-03,West
712,2066,Jeans,Clothing,7,294.1,2058.7,2023-10-27,West
713,4627,Biography,Books,6,91.98,551.88,2023-10-24,North
714,1284,Biography,Books,1,271.36,271.36,2024-10-23,East
715,3444,Dumbbell,Sports,6,11.56,69.36,2023-01-19,West
716,1011,Lamp,Home & Garden,8,307.06,2456.48,2024-08-29,West
717,2630,Smartphone,Electronics,2,266.26,532.52,2023-01-17,Central
718,4373,Plant,Home & Garden,6,418.82,2512.92,2023-09-11,East
719,4969,Cookbook,Books,6,370.28,2221.68,2023-11-01,Central
720,4324,Smartphone,Electronics,8,425.04,3400.32,2024-07-03,West
721,3546,Self-Help,Books,7,446.47,3125.29,2024-09-19,South
722,1753,Jacket,Clothing,3,399.5,1198.5,2024-02-12,West
723,3082,Fiction Novel,Books,8,232.71,1861.68,2023-04-01,East
724,3774,Tablet,Electronics,1,202.65,202.65,2024-08-04,
725,3896,Shoes,Clothing,9,183.98,1655.82,2023-11-01,South
726,1089,Tablet,Electronics,4,267.57,1070.28,2024-12-16,West
727,1775,Jeans,Clothing,6,110.52,663.12,2024-11-29,West
728,3652,Yoga Mat,Sports,10,459.67,4596.7,2024-02-08,South
729,4993,Laptop,Electronics,7,472.78,3309.46,2023-03-02,South
730,4017,Bicycle,Sports,1,286.58,286.58,2024-02-22,South
731,2625,Bicycle,Sports,8,379.23,3033.84,2024-07-13,North
732,4069,Fiction Novel,Books,6,436.95,2621.7,2024-08-13,South
733,1417,Chair,Home & Garden,6,317.93,1907.58,2024-06-06,North
734,1114,Jacket,Clothing,8,91.69,733.52,2024-10-12,South
735,1616,Headphones,Electronics,10,138.21,1382.1,2023-12-22,East
736,4974,Yoga Mat,Sports,4,267.16,1068.64,2024-08-13,West
737,4267,Fiction Novel,Books,2,257.15,514.3,2023-09-22,North
738,1825,Headphones,Electronics,4,95.78,383.12,2023-02-27,Central
739,4572,Self-Help,Books,6,448.55,2691.3,2023-04-20,Central
740,2649,Smartphone,Electronics,6,234.01,1404.06,2023-12-27,North
741,2516,Self-Help,Books,10,17.07,170.7,2023-10-27,Central
742,4146,Fiction Novel,Books,4,,,2023-09-12,East
743,1412,Chair,Home & Garden,3,224.32,672.96,2023-03-26,East
744,4447,Bicycle,Sports,3,417.82,1253.46,2023-03-15,South
745,4491,Shoes,Clothing,2,466.49,932.98,2024-07-23,South
746,1728,Shoes,Clothing,10,20.07,200.7,2023-01-23,North
747,4348,Tablet,Electronics,9,463.29,4169.61,2023-08-22,East
748,4068,Headphones,Electronics,10,100.85,1008.5,2024-05-16,West
749,3808,Chair,Home & Garden,9,300.89,2708.01,2023-02-14,South
750,1675,Tablet,Electronics,1,138.67,138.67,2024-05-14,South
751,4465,Shoes,Clothing,4,,,2023-06-16,North
752,2892,Bicycle,Sports,6,358.99,2153.94,2023-03-01,South
753,3504,Chair,Home & Garden,2,197.22,394.44,2024-06-18,
754,3967,Headphones,Electronics,5,208.12,1040.6,2024-04-19,Central
755,3239,Rug,Home & Garden,3,356.42,1069.26,2024-07-04,North
756,3786,Chair,Home & Garden,7,438.29,3068.03,2023-01-01,Central
757,4760,Lamp,Home & Garden,10,124.06,1240.6,2024-11-04,North
758,2122,Laptop,Electronics,7,254.12,1778.84,2024-09-08,North
759,2571,Biography,Books,1,314.85,314.85,2024-06-29,East
760,1977,Headphones,Electronics,9,384.57,3461.13,2023-06-22,South
761,2008,Headphones,Electronics,9,239.22,2152.98,2023-02-26,North
